Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
R,660670,"<a href=""statss.aspx?playerid=18401&position=OF"">Ronald Acuna Jr.</a>","<a href=""leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2023&month=0&season1=2023&ind=0&team=16&rost=0&age=0"">ATL</a>",2023,25.0,25 - 25,2023,2023,159.0,643.0,735.0,217.0,137.0,35.0,4.0,41.0,149.0,106.0,80.0,3.0,84.0,9.0,3.0,0.0,15.0,73.0,14.0,0.337480559,278.0,171.0,113.0,8.0,2789.0,1120.0,1669.0,23.0,0.0,0.0,0.108843537,0.114285714,0.952380952,0.41632653,0.595645412,1.011971942,0.258164853,0.3378119,1.625730994,0.201067615,0.494661921,0.304270462,0.046783625,0.239766081,0.082733812,0.0,0.27891156,0.4275971621763511,66.6717016183009,156.22717386560345,65.05793804751538,0.08913452178239822,22.820627633482218,-7.217076778411865,2.1833266806788743,,-7.127942256629467,73.93135778076775,91.80736983829938,9.154801568999853,8.53612692539094,73.23841255199882,8.873419733252376,7.284336987730482,171.44872736850394,6.972665043082088,6.865644931793213,-10.135937690734863,17.001583099365234,73.568603515625,7.208315849304199,0.919439435005188,,0.0,6.304666042327881,1.1625413346914364,0.5248023,93.91901167,0.23400431,85.0816641,0.05930985,89.32926829,0.07189073,80.16,0.08770669,85.5,0.02228613,85.48387097,,,0.00681248,,31.18460464477539,18.25191307067871,4.614525318145752,10.493650436401367,2.353076696395874,1.8434525728225708,,2.1359318249846155,2.8036732827463458,2.7966820109974257,5.246825218200684,0.9643756952442106,2.973310601326727,,0.26786824,0.72804774,0.46189792,0.73781903,0.87822014,0.8311284,0.42163911,0.58911565,0.07780567,0.1366081,0.21441377,223.0,200.0,139.0,57.0,246.0,259.0,562.0,0.39679715,0.35587189,0.24733096,0.10142349,0.43772242,0.46085409,2.200000047683716,-1.600000023841858,134.97577924518112,123.51718736193631,51.20921686294634,128.7828532725006,143.00576896650256,155.06513538127027,113.76125801168516,100.06583263887909,115.26443780267408,82.25511522698042,186.23216572671873,96.78425451929144,102.73755352795683,101.51925519412666,65.15561003833731,84.78188421111119,140.48540084216344,0.4611761223779966,0.3510012098481986,0.6684891199358912,1.900754690170288,4.0,0.0,3.0,0.0,0.0,0.0,0.15017598867416382,,-0.12471505999565125,,,,4.0,3.0,0.15017598867416382,-0.12471505999565125,0.025460928678512573,,,,,,,,,,,,,,,,,0.30948958,,0.05859094,0.02156722,0.00143781,0.21279655,0.23400431,0.04996405,0.02264558,0.00179727,0.08698778,0.00071891,,,0.19338605,0.04061826,0.04816679,0.00179727,94.30255516840883,,89.23373993481596,85.89833170572916,81.94999694824219,93.75118111275337,85.00998463901689,78.84460712679856,81.55237785218254,50.75999755859375,85.54669744318181,81.30000305175781,,85.5771375464684,82.30973451327434,78.81716417910448,79.5800048828125,-2.5350122041957026,,0.6314605525666219,-5.090874735514323,-6.066633224487305,-6.273356257258235,2.080154817408314,1.85356919542491,3.433357602074033,-3.0995952606201174,-1.9882252590715392,-7.0366668701171875,,1.388172362373664,5.374726151998064,1.9523365533173973,-0.7933914184570312,8.965765869991289,,4.533289622675421,1.8378987630208334,0.4067245423793793,4.769010389173353,1.1837268835205452,-5.514950539568345,-5.1512567429315474,6.369324493408203,3.4259063468491737,-2.5617148876190186,,1.4187676525470492,0.06468316306055119,-5.693901403626399,-0.7190564155578614,16.154680252075195,,4.427008152008057,1.6749424934387207,-0.04548652097582817,12.556780815124512,17.018108367919922,8.985133171081543,0.27603137493133545,0.9083065986633301,2.931626796722412,0.08634588867425919,,15.268789291381836,1.7493194341659546,7.696629047393799,1.2885042428970337,1.8762694834001388,,2.7159559214773354,2.7915708223978677,-1.1371630243957043,2.1210778403926542,2.614148750832553,6.464124583511902,0.4381450395735484,18.1661319732666,1.2114160317034761,4.317294433712959,,2.8380649240486684,1.5480702957220835,5.743753020443133,25.770084857940674,40.43112568960511,,39.159083828604295,40.24770914713542,40.786651611328125,33.845399598817565,37.91661566340246,46.43859248538669,40.474155970982146,30.918524169921874,37.86185272469008,42.581199645996094,,38.700997618494426,34.18211378249447,46.556746297807834,43.27200622558594,2288.954703832753,,2352.865030674847,1323.4333333333334,925.75,2158.4527027027025,2403.643625192012,2474.0647482014388,2446.9523809523807,1301.2,1738.5247933884298,2214.5,,2366.007434944238,2582.83185840708,2470.8582089552237,2560.0,0.22723962,0.6912704,0.46225737,0.67628205,0.8788501,0.82970451,0.50647017,18.40556369,77.30299018970894,0.7027027,7.369689306945166,0.3539604,0.2972973,0.25742574,0.21621622,11.0,481.0,34.58228706470894,6.764887502436331,5.193785225279366,0.48440748,28.837929200233887,27.943054833679835,0.79427793,0.89022298,0.26383896,0.51368049,0.82474227,0.40726096,0.16413374,0.60185185,0.23652049,0.05058366,0.23076923,0.09237958,0.60634921,0.83769634,0.22645579,0.39761431,0.8,0.18080518,0.22637518,0.71028037,0.50970525,0.70747801,0.86943005,0.49029475,0.08824593,,0.06835443,0.30271248,0.06437613,0.02278481,,0.00072333,0.21446655,0.23833635,,85.18969326331967,,79.64645854001323,94.41838410991637,89.48375504740169,85.51345486111111,,81.93515014648438,93.89639544688028,85.15934417678301,,-1.830094259293353,,2.8213458994708995,-2.1183002795512245,0.7148730674486482,-4.942294166201637,,-6.638400077819824,-6.212324531645236,2.6424160437808233,,2.159728253474001,,-7.057296833664021,8.10415908284797,3.665445734945576,0.5564882187616258,,-4.126805305480957,3.7812257094487776,-0.07197154020503367,,3.2286922931671143,,8.150813102722168,14.917776107788086,4.5938825607299805,1.7273608446121216,,0.08634588867425919,13.541081428527832,17.24091148376465,,1.3232345463799648,,4.312599525249825,1.7822910523044306,2.5808328992865057,2.741842610495431,,4.317294433712959,2.283487593343648,2.6162232904043474,,0.22427831,0.68882603,0.46184448,0.669967,0.88090349,0.83085356,0.51139241,18.40556369,562.0,94.70874720982142,7.408199643493761,86.0,0.15302491,121.2,310.0,0.55160142,4.53703704,162.0,735.0,Ronald Acuna Jr.,Ronald Acuña Jr.,OF,OF,18401,ATL,ATL,16,16.0,0.01265823,111.0
L,518692,"<a href=""statss.aspx?playerid=5361&position=1B"">Freddie Freeman</a>","<a href=""leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2023&month=0&season1=2023&ind=0&team=22&rost=0&age=0"">LAD</a>",2023,33.0,33 - 33,2023,2023,161.0,637.0,730.0,211.0,121.0,59.0,2.0,29.0,131.0,102.0,72.0,12.0,121.0,16.0,5.0,0.0,14.0,23.0,1.0,0.331240188,184.0,193.0,144.0,7.0,2755.0,1037.0,1718.0,6.0,0.0,0.0,0.098630136,0.165753424,0.595041322,0.409589041,0.566718995,0.976308036,0.235478807,0.369918699,0.953367875,0.276391554,0.353166986,0.370441458,0.03626943,0.150259067,0.032608695,0.0,0.30410959,0.4105788874426924,55.90050712550826,144.84675847316927,55.17214820111938,4.543999195098877,22.665385268628597,-11.816987037658691,2.1684741182252765,,-7.2729878425598145,59.69171301645063,77.25258456074468,7.7034347415861,7.785137415899121,61.6274779326888,4.51956481533125,5.992156242509748,161.00684644710662,2.660012670326978,4.4947662353515625,-10.688057899475098,15.182825088500977,71.0979995727539,7.064692497253418,0.9614360332489014,,0.0,6.17629337310791,-1.5012384761505224,0.46366279,94.01648352,0.21257267,84.68717949,0.07848837,89.44186047,0.10356105,79.67368421,0.12100291,86.3003003,0.02071221,87.85964912,,,0.01524501,,26.380680084228516,8.352668762207031,4.096365451812744,4.651674270629883,15.513919830322266,-1.0205814838409424,,2.0674514172592877,1.427806626018296,1.8964654869503446,1.6321664107473273,4.65883478388056,-1.790493831299899,,0.30082331,0.79180887,0.50999636,0.68842105,0.88038793,0.81539558,0.4260269,0.61369863,0.09401089,0.11433757,0.20834846,190.0,186.0,145.0,55.0,274.0,192.0,521.0,0.3646833,0.35700576,0.27831094,0.10556622,0.52591171,0.36852207,1.4000000953674316,1.0,132.47993491862232,111.92687525254952,74.27090174535633,126.69873661216651,136.06095847490306,141.43890100669518,124.57351727480857,137.55248942184804,82.29376946877395,100.14348620090709,116.70988386170494,88.95124664092377,103.06489389924384,114.23527139981698,67.81694789521588,101.86315253120202,112.3391804538965,0.4054639696241259,0.31471617691160186,0.566569458968996,1.8595521450042725,2.0,0.0,0.0,0.0,0.0,0.0,0.33429256081581116,,,,,,2.0,0.0,0.33429256081581116,0.0,0.33429256081581116,,,,,,,,,,,,,,,,,0.30984381,,0.09044679,0.02179441,0.00072648,0.15292408,0.19978206,0.08572466,0.02070469,,0.11805303,,,,0.16454777,0.03523429,0.08100254,0.00472212,94.30094152989449,,89.4574312876506,87.875,84.10000610351562,93.19311349465558,84.51,79.39194915254237,80.63683867872807,,86.18522836538462,,,85.34304290838853,80.61958863563144,79.19237843329596,82.8153827373798,-2.024674946649692,,0.3215194763428715,-6.859764607747396,-6.650362014770508,-2.9678178003451605,0.15696745439009233,1.3322270280223782,2.5299647816440514,,-6.235647911658654,,,0.17454862278818295,0.07486157564772773,1.4667366609445067,-0.9751305213341346,8.919636233330891,,4.430614548035893,1.78295046488444,1.611372709274292,4.175730798136876,1.3314553000710228,-4.778720144498146,-3.3144761470326207,,2.940549504206731,,,1.450925174401559,0.7735186704655284,-4.93017085464546,-2.1807560553917518,13.702651023864746,,2.353732109069824,-0.6710252165794373,0.3626367151737213,10.206488609313965,10.141523361206055,3.6850695610046387,0.5005821585655212,,14.01620101928711,,,9.513304710388184,0.6282184720039368,3.5109000205993652,0.17416971921920776,1.606406919562104,,0.9452739393854717,-1.1183753609657288,18.131835758686066,2.424344087723032,1.8439133384011006,1.5614701529680672,0.8782143132728442,,4.312677236703726,,,2.100067264986354,0.6476479092824091,1.574394628071464,1.3397670709169827,39.884071842028135,,38.91374874497992,42.15150553385417,47.530677795410156,29.5080630195962,35.156473721590906,40.90585275423729,43.29650664747807,,34.93853966346154,,,36.8839464334989,27.08899303318299,41.48426114069507,30.983919583834133,2270.5498241500586,,2341.1927710843374,1251.0,886.0,2121.7387173396673,2422.2654545454548,2513.9957627118642,2347.9122807017543,,1801.7569230769232,,,2386.3951434878586,2589.783505154639,2531.479820627803,2214.076923076923,0.27030913,0.75477239,0.5099891,0.66223404,0.86964981,0.81410256,0.49473302,18.74789916,70.50753053477112,0.11443662,6.741546630859375,0.30168776,0.25176056,0.1350211,0.11267606,7.0,568.0,43.652928312059856,7.470073001485475,-2.3066221425231075,0.41021127,29.585683043573944,29.575573558538732,0.86231884,0.88067227,0.25063567,0.57216495,0.81681682,0.42281148,0.20962733,0.54814815,0.23392663,0.03137255,0.125,0.09262623,0.65454545,0.8587963,0.23973847,0.46428571,0.73931624,0.18307301,0.26870991,0.65782493,0.50962586,0.76074074,0.8714703,0.49037414,0.11594733,,0.09692758,0.30358449,0.08119971,0.02414045,,,0.15910753,0.21872714,0.00036576,86.34183384266562,,79.57938531839622,94.33041227409639,89.79417405686937,86.66716974431819,,,93.47661637931034,84.53829823369566,83.13990020751953,-6.048484248693809,,2.116031977815448,-1.6964043674698794,0.5826199505780194,-5.887072476473722,,,-2.8613003434806035,0.23445734132492424,0.0,1.7640883388579456,,-6.2695013082252355,8.043920016001506,3.9137136098500847,0.6547352183948864,,,3.2878850125718393,0.051386338811255615,0.0,15.272923469543457,,4.531463146209717,13.737364768981934,2.6524593830108643,-0.6220882534980774,,,9.615463256835938,9.490015983581543,0.04604372754693031,4.817956930455349,,1.7099860929093273,1.655104189033968,1.1948015238787677,-0.9425579598455719,,,2.21045132341056,1.5869591945788533,4.604372754693031,0.26939971,0.74908559,0.50933041,0.6576087,0.87011719,0.81393678,0.50018295,18.74789916,521.0,89.98207941955684,15.179190751445086,58.0,0.11132438,110.6,220.0,0.42226488,4.50617284,162.0,730.0,Freddie Freeman,Freddie Freeman,1B,1B,5361,LAD,LAD,22,22.0,0.0,105.2
R,605141,"<a href=""statss.aspx?playerid=13611&position=OF"">Mookie Betts</a>","<a href=""leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2023&month=0&season1=2023&ind=0&team=22&rost=0&age=0"">LAD</a>",2023,30.0,30 - 30,2023,2023,152.0,584.0,693.0,179.0,99.0,40.0,1.0,39.0,126.0,107.0,96.0,3.0,107.0,8.0,5.0,0.0,5.0,14.0,3.0,0.306506849,134.0,234.0,114.0,21.0,2715.0,1125.0,1590.0,9.0,0.0,0.0,0.138528138,0.154401154,0.897196261,0.408369408,0.578767123,0.987136531,0.272260274,0.316027088,0.572649572,0.236514522,0.278008298,0.485477178,0.089743589,0.166666666,0.067164179,0.0,0.34920635,0.4164887061153633,56.46853027084765,140.90654696116147,55.77708816865382,-1.574321985244751,21.516591768711805,-2.2736623287200928,2.058565156068653,,-3.8479843139648438,56.482925615850064,76.21009822666568,7.599480608669571,8.156310316882402,60.79584486935657,0.7058374471962452,4.464695626256689,164.96869536137436,-0.007258813828229904,5.205054759979248,-10.044408798217773,15.24946403503418,65.19879913330078,6.566363334655762,0.9656113982200623,1.1547999382019043,1.0,6.114740371704102,-0.7243164707705922,0.51715234,94.00214592,0.23533751,84.93103448,0.07746219,88.92344498,0.06860937,79.79032258,0.0829952,86.02666667,0.01844338,88.04,,,0.00589319,,34.62317657470703,9.986885070800781,2.928434133529663,7.481184482574463,4.353724956512451,0.0217365063726902,,2.4695561037594174,1.5653424875863293,1.394492444537935,4.022142194932507,1.9349888695610895,0.0434730127453804,,0.2,0.63014899,0.38104021,0.6433121,0.93880389,0.84898354,0.4208779,0.59451659,0.05745856,0.20478821,0.26224678,223.0,171.0,88.0,48.0,236.0,198.0,482.0,0.4626556,0.35477178,0.18257261,0.09958506,0.48962656,0.41078838,2.299999952316284,1.2000000476837158,122.58780449560672,157.20369300610076,69.1841692398682,126.32146587305387,138.95353814484744,163.5314635441554,106.4250226136188,117.70678522802638,64.78054770957047,131.24172801387235,129.45406637243107,112.84803104915358,102.41996230325631,74.93859964852271,63.97458475585288,94.83512878392722,125.2235173081383,0.40827610181725543,0.2878867110160932,0.5720945384404431,0.7130962610244751,2.0,0.0,1.0,0.0,0.0,0.0,0.0727735310792923,,-0.041571687906980515,,,,2.0,1.0,0.0727735310792923,-0.041571687906980515,0.031201843172311783,,,,,,,,,,,,,,,,,0.31600295,,0.0899705,0.01585546,0.00184366,0.19764012,0.22418879,0.05383481,0.01585546,,0.08443953,0.00036873,,,0.17072271,0.05346608,0.04941003,0.00442478,94.31038506417737,,89.04672291239754,88.75581395348837,83.24000244140625,93.4190327658582,84.65608295641448,79.60411092679794,80.94651049236919,,86.01615379366812,79.9000015258789,,85.49222124730022,81.98620689655172,79.28208809468283,83.2000020345052,-1.6032807429167881,,0.3700618431216381,-6.81873481218205,-5.690956878662109,-5.081817171466884,2.2096274526495683,1.7009940996561965,2.864722495855287,,-0.6694429222673308,-6.241976737976074,,1.2143952800182236,5.387507155845905,1.6712146588225862,2.0335315068562827,9.098465873869603,,4.38135766201332,2.4034622547238373,2.889694595336914,4.6554456112989735,1.3105938560084294,-4.637128856084118,-4.269057872683503,,3.4059826713462065,-0.3267741799354553,,1.2166232609594358,1.6106518975619613,-4.880760989972015,-1.9165703455607097,18.987659454345703,,1.5416994094848633,1.102965235710144,-0.04959774389863014,15.85430908203125,10.38024616241455,4.496509075164795,3.4412035942077637,,3.0820188522338867,-0.16652940213680267,,9.705092430114746,0.6751541495323181,5.015751838684082,-0.5192428827285767,2.215596202374061,,0.6318440202806817,2.565035431884056,-0.9919548779726028,2.9578934854535914,1.7072773293444987,3.079800736414243,8.002799056297125,,1.3458597608008238,-16.652940213680267,,2.0961322743228394,0.46562355140159867,3.743098387077673,-4.327024022738138,40.37838207409568,,39.845863217213115,41.56183287154796,48.190643310546875,31.462169134794777,36.270780864514805,39.14386906035959,39.03951955396076,,37.0794725709607,41.4512825012207,,37.26232620140389,33.10468076508621,39.80354696245336,31.777483622233074,2281.977829638273,,2325.467213114754,1292.6744186046512,1044.8,2128.8805970149256,2429.7894736842104,2509.321917808219,2370.6046511627906,,1720.659388646288,2095.0,,2405.8963282937366,2506.0827586206897,2544.8358208955224,2112.75,0.17927994,0.58401184,0.38089971,0.56557377,0.93662864,0.84898354,0.49815634,18.03712871,71.2953205749354,0.20671835,7.190670042999031,0.42406877,0.38242894,0.15186246,0.1369509,17.0,387.0,36.26734344718992,11.563730165939923,-6.509004183825905,0.56330749,25.12913335755814,26.905301195090438,0.6625,0.94549266,0.26548673,0.41756272,0.84120172,0.41150442,0.12305296,0.43037975,0.23672566,0.04700855,0.0,0.08628319,0.53355155,0.91104294,0.22529499,0.27722772,0.67857143,0.18620944,0.16654598,0.56086957,0.50921829,0.60330579,0.93150685,0.49078171,0.08168594,,0.06079821,0.31741887,0.0842969,0.01827676,,0.000373,0.19806043,0.23908989,,86.06598708618722,,79.63403470092024,94.30583504700353,89.00558282632744,86.94745495854592,,80.118896484375,93.58030985169492,84.85513967433697,,-0.38849005851571417,,2.564748565112155,-1.2531389713847678,0.7130063487365182,-5.682125792211416,,-5.250420093536377,-4.8166085510828625,2.772142145451443,,2.17416033461758,,-6.551433539829371,8.15207350268067,3.4835961265901547,1.0365472910355549,,-2.3165600299835205,3.5002188529896423,0.09046085018449566,,1.323545217514038,,6.8980889320373535,20.134613037109375,1.4278708696365356,2.0150716304779053,,-0.16652940213680267,16.649869918823242,10.936513900756836,,0.6043585468100631,,4.231956400022916,2.36599448144646,0.6318012697506795,4.11239108260797,,-16.652940213680267,3.13556872294223,1.70616441509467,,0.17708333,0.58264772,0.37933607,0.57983193,0.93453145,0.85152409,0.49869452,18.03712871,482.0,92.39792693205395,20.553941908713693,60.0,0.12448133,110.1,234.0,0.48547718,4.27777778,162.0,693.0,Mookie Betts,Mookie Betts,OF,OF,13611,LAD,LAD,22,22.0,0.0,104.8
