Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,positionDB,position,TeamName,TeamNameAbb,teamid,playerTeamId,playerid,EV90
R,554430,"<a href=""statss.aspx?playerid=10310&position=P"">Zack Wheeler</a>","<a href=""leaders.aspx?pos=all&stats=pit&lg=all&qual=0&type=strType&season=2023&month=0&season1=2023&ind=0&team=26&rost=0&age=0"">PHI</a>",2023,33.0,33 - 33,2023,2023,13.0,6.0,3.609375,32.0,32.0,21.0,0.0,0.0,0.0,0.0,192.0,787.0,168.0,82.0,77.0,20.0,39.0,0.0,9.0,1.0,0.0,212.0,216.0,202.0,106.0,29.0,3158.0,1089.0,2069.0,119.0,10.0,3.0,2.0,9.9375,1.828125,5.43589744,7.875,0.9375,0.2273342354533153,1.078125,0.29191321499013806,0.71276596,3.1508736928304044,1.06930693,0.202290076,0.41221374,0.385496183,0.143564356,0.0990099,0.046296296,0.666666666,0.34434562,-2.0,55.25218200683594,192.0,,,55.25218200683594,5.89959716796875,47.19677734375,4.732856273651123,-1.4626678228378296,0.2959270775318146,-1.1667407751083374,3.232443214771559,3.536170850632092,1.9351179599761963,-11.438996315002441,13.374114036560059,19.2450008392334,1.9610377550125122,0.9154751300811768,0.925833523273468,0.8695250153541565,1.0488375425338745,32.0,32.0,3.073164701461792,-0.9593793058884508,0.61679873,95.64850976,0.12805071,84.60891089,0.13755943,91.01382488,0.11442155,81.43490305,,,0.00316957,90.7,,,0.00094997,,30.174766540527344,0.30967897176742554,-1.6717779636383057,-6.011317253112793,,-0.8257319331169128,,1.5506046526478594,0.07665321083352117,-0.38520229576919485,-1.6651848346572833,,-8.257319331169128,,0.36637459,0.7103085,0.51125198,0.61883408,0.82627119,0.74023559,0.42123613,0.61626429,0.13267891,0.14281191,0.27549082,0.0,0.0,0.0,81.3104103594389,70.69974487716907,80.77725178898079,0.26937738,0.04955527,0.21982211,3.5332911320929963,3.5808662350932106,5.578125,0.4585013071695956,200.0,180.0,147.0,113.0,249.0,165.0,527.0,0.37950664,0.34155598,0.27893738,0.21442125,0.47248577,0.31309298,115.77019465973126,54.78558796260836,211.31505679103535,91.07208499186007,76.3924344260193,91.44301491557671,80.96822004024253,98.24106668918644,99.27733835911353,121.00119566936529,57.261039729257746,99.7178113947115,95.50308991233567,105.46686919021148,76.46683550727145,92.22064291039786,98.35454221046903,115.64109373425575,138.0433330897698,91.47923380661932,95.40400386180814,3.2143298599978976,26.295897692307694,37.829425384615384,42.577238461538464,54.17999800554016,62.17373299168975,47.674587340720215,73.87238243065693,63.59413178102188,67.59504750364965,66.02774595070424,65.40611457746479,51.81482419014086,66.01501118863047,69.73142521963824,56.6077880103359,,,,53.131839558498896,67.82704245033112,53.99769814569536,,,,71.31350128879039,63.23032101646612,63.58486992083597,-1.1653952723242558,2.5814344015199495,76.09538461538462,77.87076923076924,41.42307692307692,115.85434903047089,101.88498614958449,111.7612188365651,119.95252554744523,111.5821897810219,129.27709489051094,122.09531690140845,104.60679577464786,129.60517605633802,113.06439276485791,105.87111111111113,115.84997416020667,,,,104.85474613686536,97.21041942604857,105.60132450331126,,,,,,,116.6682170050761,106.34307741116751,121.9518908629442,2.0,0.0,1.0,0.0,0.0,0.0,-0.05775756761431694,,0.2265383005142212,,,,2.0,1.0,-0.05775756761431694,0.2265383005142212,0.16878073289990425,,,,,,,,,,,,,0.43464467,,0.14371827,,,0.18020305,0.12277919,0.11453046,,,0.00412437,,,,,0.12277919,0.11453046,,95.79240419708029,,90.8525369067329,,,95.1767578125,84.38217155200259,81.38254739439058,,,90.75384990985577,,,,84.38217155200259,81.38254739439058,,-4.232170606181569,,0.7504848454961713,,,-9.408895143320862,6.84896968871124,5.078425272680056,,,-9.096561725323017,,,,6.84896968871124,5.078425272680056,,8.813294793567518,,3.5048313435602925,,,4.913436674735915,1.3062429502028827,-5.6943494632963985,,,6.470103924091045,,,,1.3062429502028827,-5.6943494632963985,,23.211973190307617,,-2.854440689086914,,,9.222187995910645,1.3788412809371948,-5.804017066955566,,,-0.8080905675888062,,,,1.3788412809371948,-5.804017066955566,,1.6943046124312129,,-0.6301193574143298,,,1.6236246471673672,0.3562897366762777,-1.6077609603755032,,,-6.216081289144663,,,,0.3562897366762777,-1.6077609603755032,,30.864524406934308,,29.88870636727373,,,29.556069817341548,27.529910065406977,31.060214140408586,,,31.155498798076923,,,,27.529910065406977,31.060214140408586,,2494.529197080292,,2554.0883002207506,,,2298.8292253521126,2627.7958656330748,2734.4847645429363,,,1796.3846153846155,,,,2627.7958656330748,2734.4847645429363,,0.32801065,0.67919951,0.51173858,0.52738337,0.83035714,0.73775573,0.5231599,19.14049236,70.95958719135803,0.19047619,7.068701688574736,0.29086538,0.21340388,0.08894231,0.06525573,14.0,567.0,31.249569416887127,6.991635061866182,-1.485034976266259,0.50617284,28.12366691468254,28.35961440421076,0.76144578,0.82278481,0.26332487,0.55468192,0.74097938,0.44384518,0.26647145,0.50549451,0.21668782,0.09583333,0.13043478,0.07614213,0.64130435,0.81144068,0.23350254,0.45852187,0.63157895,0.21034264,0.32093317,0.56385069,0.50317259,0.70498084,0.81793478,0.49682741,0.00380711,,0.1142132,0.43401015,,,,,0.18178934,0.2661802,,90.82372029622395,,81.52774522569445,95.9622281615497,,,,,95.36449470986038,87.9923551102503,,-8.966554005940756,,5.714591471354167,-3.618906121504934,,,,,-9.038878435863875,4.35046663159267,,5.157590866088867,,-6.913099500868055,8.072984483506945,,,,,3.973966854821117,1.474247674407777,,-0.8080905675888062,,-5.527726173400879,22.928468704223633,,,,,9.310166358947754,-1.5277752876281738,,-6.734088063240051,,-1.5354794926113553,1.6760576538175171,,,,,1.624810882887915,-0.18209478994376327,,0.32865731,0.67854985,0.5123731,0.5304878,0.82724844,0.73684211,0.52506345,19.14049236,527.0,86.92519233062977,14.244274809160306,27.0,0.0512334,113.2,192.0,0.36432638,1.18519,162.0,192.0,Zack Wheeler,Zack Wheeler,P,P,PHI,PHI,26,26.0,10310,103.2
R,675911,"<a href=""statss.aspx?playerid=27498&position=P"">Spencer Strider</a>","<a href=""leaders.aspx?pos=all&stats=pit&lg=all&qual=0&type=strType&season=2023&month=0&season1=2023&ind=0&team=16&rost=0&age=0"">ATL</a>",2023,24.0,24 - 24,2023,2023,20.0,5.0,3.857143067340473,32.0,32.0,18.0,0.0,0.0,0.0,0.0,186.2,763.0,146.0,85.0,80.0,22.0,58.0,1.0,9.0,6.0,2.0,281.0,141.0,181.0,92.0,17.0,3100.0,995.0,2105.0,137.0,6.0,1.0,1.0,13.54821502403341,2.796428723821843,4.84482759,7.039286097896364,1.0607143435186301,0.20977011494252873,1.092857202413134,0.3155216284987277,0.7025247,2.853254623315771,0.779005524,0.222222222,0.34057971,0.437198067,0.093922651,0.121546961,0.042553191,1.0,0.47313237,1.2899998426437378,51.74710464477539,186.1999969482422,,,51.74710464477539,5.483891010284424,43.87112808227539,3.59047794342041,-1.342638373374939,-0.5507746934890747,-1.8934130668640137,3.00573144694114,2.9242724886054283,1.7842200994491577,-12.00457763671875,13.788798332214355,15.73539924621582,1.6246116161346436,0.977405846118927,0.9180760383605957,0.8726249933242798,1.0221500396728516,32.0,32.0,2.588373899459839,-0.762908964362591,0.58922233,97.30583058,0.3381736,85.68138196,,,,,0.07260407,87.07111111,,,,,0.00096774,,6.8729166984558105,16.31471061706543,,,3.2999258041381836,,,0.37639193310272784,1.5567471962848694,,,1.4666336907280817,,,0.37865749,0.72418879,0.52984834,0.4469697,0.77393075,0.64250914,0.4375605,0.66972477,0.18935484,0.14870968,0.33806452,0.0,0.0,0.0,87.8839996841543,66.48873639985554,66.81758837897593,0.36828309,0.07601573,0.29226737,2.8581407362289086,2.711523158459645,6.60535750282056,1.0038884440247018,134.0,145.0,136.0,59.0,209.0,147.0,415.0,0.32289157,0.34939759,0.32771084,0.14216867,0.50361446,0.35421687,157.8344141508673,83.80389296689572,188.33780966626438,81.40729673519196,86.43258766078408,84.3780159696671,82.07462255077148,106.18629015569378,97.85088844946061,165.42849391049486,87.8360525588349,109.54325619567074,78.90667270442565,119.61184928905591,93.87254681800243,78.4631007468066,100.61261499719312,135.86146172747988,91.52748357197773,97.50614257718051,107.93505320726334,3.0838810214030925,45.20866933333334,62.36696106666667,41.62897137777778,,,,71.82261828133552,66.94481599890531,62.69740367816093,,,,46.65322468511449,51.50503641221374,47.745648091603044,,,,,,,,,,64.40258156774195,61.9003710032258,59.03714070967744,-0.7439596451612903,3.2135882387096775,95.86106666666669,92.47031111111109,86.62782222222224,,,,118.12225506294472,103.26169677066231,120.31538040503557,,,,119.83240458015264,94.9734541984733,109.2751717557252,,,,,,,,,,,,,117.07092963202072,99.65726275016137,114.10863137508069,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.58935484,,,,,,0.33806452,,,,0.07258065,,,,0.33806452,,,,97.24471469622331,,,,,,85.6196549976145,,,,87.02532986111112,,,85.6196549976145,,,,-4.060073025708128,,,,,,2.446894056014432,,,,-8.811197916666666,,,2.446894056014432,,,,10.804541042350849,,,,,,1.0951118760436547,,,,7.480591362847222,,,1.0951118760436547,,,,7.335881233215332,,,,,,17.475976943969727,,,,2.1798644065856934,,,17.475976943969727,,,,0.40152606640478006,,,,,,1.667555051905508,,,,0.9688286251491971,,,1.667555051905508,,,,46.628527811986864,,,,,,45.868767891221374,,,,43.34061197916667,,,45.868767891221374,,,,2359.559934318555,,,,,,2345.2557251908397,,,,2257.306666666667,,,2345.2557251908397,,,,0.36466667,0.684375,0.52967742,0.38939671,0.76712329,0.64129111,0.51612903,18.65226782,70.8176922865317,0.17077465,7.152601645026408,0.2997416,0.20422535,0.09819121,0.06690141,22.0,568.0,31.917511416153168,8.585856692891726,-0.9155237976933869,0.38028169,27.29954335387324,27.109376719300176,0.77068558,0.81748466,0.27290323,0.56,0.62264151,0.42741935,0.31791045,0.26760563,0.21612903,0.13513514,0.02857143,0.08354839,0.63235294,0.68287526,0.24129032,0.46620451,0.51672862,0.18612903,0.34329349,0.38104449,0.48580645,0.70577164,0.76088889,0.51419355,0.0728863,,,0.58956916,,,,,,0.33754454,,87.09105902777777,,,97.3760989010989,,,,,,85.73247060940498,,-8.326077473958334,,,-3.4190990406078297,,,,,,3.3394951115642995,,6.2291845703125,,,9.832715916895605,,,,,,-0.19408005258629737,,2.1798644065856934,,,6.898504734039307,,,,,,17.922534942626953,,0.9688286251491971,,,0.37903872165051133,,,,,,1.720012950348076,,0.36713996,0.67910448,0.52964043,0.38489871,0.76831502,0.64097859,0.52089407,18.65226782,415.0,88.50507623792271,17.02415458937198,34.0,0.08192771,111.8,150.0,0.36144578,1.15226,162.0,186.66665649414062,Spencer Strider,Spencer Strider,P,P,ATL,ATL,16,16.0,27498,104.2
R,543243,"<a href=""statss.aspx?playerid=12768&position=P"">Sonny Gray</a>","<a href=""leaders.aspx?pos=all&stats=pit&lg=all&qual=0&type=strType&season=2023&month=0&season1=2023&ind=0&team=8&rost=0&age=0"">MIN</a>",2023,33.0,33 - 33,2023,2023,8.0,8.0,2.7880434782608696,32.0,32.0,17.0,0.0,0.0,0.0,0.0,184.0,754.0,156.0,59.0,57.0,8.0,55.0,0.0,6.0,6.0,1.0,183.0,239.0,154.0,112.0,13.0,2827.0,1015.0,1812.0,80.0,18.0,5.0,1.0,8.951086956521738,2.6902173913043477,3.32727273,7.630434782608695,0.391304347826087,0.22510822510822512,1.1467391304347827,0.2948207171314741,0.76773567,2.825692533410114,1.551948051,0.221782178,0.473267326,0.304950495,0.084415584,0.051948051,0.075313807,0.2,0.32625995,0.7799999713897705,50.15670394897461,184.0,,,50.15670394897461,5.389150142669678,43.11320114135742,6.2127227783203125,0.9247313737869263,-0.10115843266248703,0.8235729336738586,3.245204874398364,3.6442586753031483,3.008566379547119,-12.077157974243164,15.085724830627441,37.063697814941406,3.7152516841888428,1.0788928270339966,0.9588308334350586,0.8743749856948853,1.1833062171936035,32.0,32.0,3.5347418785095215,-0.7461735386698525,0.42867282,92.89983444,0.2079489,84.40102389,0.1284599,87.67679558,0.1682044,79.57805907,0.06671398,87.93085106,,,,,0.00318359,,2.786546468734741,19.397274017333984,3.897055149078369,4.0088090896606445,-1.340144157409668,,,0.23067437655088918,3.3101150200228644,1.0765345715686103,0.8457403142743976,-0.7128426369200361,,,0.31840491,0.68686869,0.47374024,0.55298651,0.88970588,0.7588015,0.42157559,0.61140584,0.11390166,0.16554652,0.27944818,0.0,0.0,0.0,64.61302870181558,65.91529604323527,85.03478104171636,0.24270557,0.0729443,0.16976127,3.9499351412851196,4.1815962678873895,3.9130434782608696,-0.037649055149244326,216.0,164.0,130.0,73.0,284.0,153.0,510.0,0.42352941,0.32156863,0.25490196,0.14313725,0.55686275,0.3,100.62075484980355,82.22648598930675,122.37025453287337,90.68610419941486,31.964543859301575,92.67009464665496,88.31764054304018,100.53628991788919,106.6840702489843,104.63946787812384,85.51054485096267,112.42429520643475,113.04217994809123,79.40112655851631,41.57082987273792,103.21510081842335,93.41943083519563,103.85381213995745,92.25814273737024,107.03437291023765,92.42542693943119,3.6927458781955993,38.99435414893617,45.030527659574474,43.33931632978723,57.56121010570824,52.850661205074,58.289705771670185,64.21857143979058,64.39761612565447,57.62619488219895,42.00635918735893,45.681541805869074,47.87800521444695,53.96418342560553,64.76289283737026,40.80889657439445,,,,55.18432739837399,60.13663859078592,52.37258273712737,,,,55.72608545100815,57.55081825610188,52.24549447824548,-0.21485896002829857,4.007238758401132,84.57106382978726,83.85265957446808,74.73319148936169,94.49306382978725,98.77336170212764,99.54382978723406,90.16706806282724,107.15047120418848,107.27468586387435,97.59250564334087,88.55277652370204,88.44167042889391,128.0646712802768,91.55861591695503,108.68608996539793,,,,89.72850948509483,105.57176151761514,103.69425474254743,,,,,,,99.4753506585973,97.77441794232828,100.57806336774652,8.0,0.0,1.0,0.0,0.0,0.0,-0.3562253713607788,,0.041571687906980515,,,,8.0,1.0,-0.3562253713607788,0.041571687906980515,-0.3146536834537983,,,,,,,,,,,,,0.27111427,,0.13094393,,,0.15720369,0.20511001,0.16784954,0.00106458,,0.06671398,,,,,0.20511001,0.16784954,,92.89921465968587,,87.60216590447155,,,92.78803964446952,84.34861591695501,79.57251750792811,72.93332926432292,,87.86542137632979,,,,84.34861591695501,79.57251750792811,,-0.05667606573454372,,2.6169116012449187,,,-6.32617573275254,8.426290650681228,7.1276483838200315,7.560264587402344,,-7.9985643752077795,,,,8.426290650681228,7.1276483838200315,,7.205181661076571,,0.5876345750762195,,,5.610842599287528,-3.320912925429823,-8.352806430034356,-9.350652058919271,,3.421611380069814,,,,-3.320912925429823,-8.352806430034356,,4.648167133331299,,4.798822402954102,,,-2.056377410888672,18.762556076049805,4.11130952835083,-0.012319739907979965,,-1.1838361024856567,,,,18.762556076049805,4.11130952835083,,0.6083988394412695,,1.3004938761393228,,,-0.4641935464759982,3.246116968174707,0.8691986317866449,-0.4106579969326655,,-0.6297000545136472,,,,3.246116968174707,0.8691986317866449,,47.844205047447645,,47.93154005758807,,,48.39246790349887,47.177670171929066,51.169347912262154,50.02770487467448,,45.00349588597074,,,,47.177670171929066,51.169347912262154,,2516.797120418848,,2668.4363143631435,,,2415.270880361174,2678.583044982699,2605.200845665962,2468.6666666666665,,1651.4946808510638,,,,2678.583044982699,2605.200845665962,,0.28774929,0.65912306,0.4740951,0.48514851,0.87339056,0.75598802,0.50177431,20.26854096,71.36755741003788,0.22537879,7.215552127722538,0.33809524,0.26893939,0.12142857,0.09659091,20.0,528.0,32.57791045217803,9.50526474461411,1.6361889694676255,0.56060606,27.50704308712121,27.68374356356534,0.72214941,0.90381125,0.2707594,0.51082251,0.77288136,0.40986515,0.24960506,0.34177215,0.2246274,0.13857678,0.05405405,0.09474805,0.61049285,0.8203125,0.22320795,0.39163498,0.68446602,0.1866572,0.28120617,0.49127182,0.50603265,0.6716954,0.86951872,0.49396735,0.06671398,,0.16926899,0.27324344,0.07381121,,,,0.15507452,0.26188786,,87.82316946476064,,79.57606950995807,92.84131493506493,88.35222919170673,,,,92.7961420194508,84.830988524729,,-8.043600528798205,,7.458501212002097,0.18504557423777396,2.7373393132136417,,,,-6.307728922339817,7.821681407732046,,2.354181167927194,,-9.848870299397275,6.406691989650974,0.6823379810039814,,,,4.644889918835812,-4.125595134125169,,-1.1838361024856567,,4.2261643409729,5.302433490753174,2.1262779235839844,,,,-2.697842836380005,21.431846618652344,,-0.6297000545136472,,0.8859883314408598,0.6886277260718408,1.0222490017230694,,,,-0.6173553401327242,2.904044257269965,,0.29445235,0.6529745,0.4740951,0.49758454,0.87201735,0.75598802,0.50106458,20.26854096,510.0,89.12970297029703,9.60990099009901,35.0,0.06862745,113.7,200.0,0.39215686,1.1358,162.0,184.0,Sonny Gray,Sonny Gray,P,P,MIN,MIN,8,3.0,12768,104.4
