"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
672724,"Peraza, Oswald",415,0.9041394335511983,294,"72.209734096",0.2385542168674699,0.2925170068027211,0.20722891566265061,0.14965986394557823,0.10602409638554217,"7.601681012",8,-3.308166710837411,,NaN,145,0.3493975903614458
672640,"Lopez, Otto",465,0.9011627906976745,376,"72.169471806",0.264516129032258,0.3829787234042553,0.3096774193548387,0.19414893617021275,0.15698924731182795,"6.79199071",15,1.8260578855409726,,NaN,219,0.47096774193548385
606192,"Hernández, Teoscar",326,0.9030470914127424,236,"72.16364138",0.22085889570552147,0.3220338983050847,0.2331288343558282,0.18220338983050846,0.13190184049079753,"7.722836166",9,-2.7718941800638524,,NaN,119,0.36503067484662577
656555,"Hoskins, Rhys",328,0.9010989010989011,238,"72.037093659",0.18902439024390244,0.29831932773109243,0.21646341463414634,0.13025210084033614,0.09451219512195122,"8.208138689",12,-12.647350505791728,,NaN,105,0.3201219512195122
664023,"Happ, Ian",520,0.9027777777777778,361,"72.027997731",0.20384615384615387,0.2880886426592798,0.2,0.15512465373961218,0.1076923076923077,"6.928160846",4,-5.719032574784047,,NaN,158,0.3038461538461538
608369,"Seager, Corey",346,0.9081364829396326,233,"72.013554913",0.1445086705202312,0.3562231759656652,0.2398843930635838,0.17167381974248927,0.11560693641618497,"6.707965058",13,-16.161149090396886,,NaN,118,0.34104046242774566
672580,"Garcia, Maikel",381,0.9049881235154394,339,"72.001439239",0.19422572178477693,0.3746312684365782,0.3333333333333333,0.1710914454277286,0.15223097112860892,"7.113309475",8,-4.645748996661262,,NaN,201,0.5275590551181102
592626,"Pederson, Joc",341,0.899736147757256,244,"71.996534457",0.20821114369501467,0.3770491803278688,0.2697947214076246,0.16393442622950818,0.11730205278592376,"7.466324076",6,-5.844652699524234,,NaN,128,0.375366568914956
671218,"Ramos, Heliot",336,0.9056603773584906,243,"71.953062768",0.2142857142857143,0.3004115226337449,0.21726190476190477,0.1440329218106996,0.10416666666666667,"6.822612321",6,-8.986271751456584,,NaN,106,0.31547619047619047
593428,"Bogaerts, Xander",357,0.8992443324937027,280,"71.936259496",0.24929971988795518,0.34285714285714286,0.2689075630252101,0.13214285714285715,0.10364145658263306,"7.364728207",8,-7.558890284424118,,NaN,150,0.42016806722689076
693307,"Dingler, Dillon",465,0.9011627906976745,374,"71.926052452",0.16989247311827957,0.3422459893048128,0.2752688172043011,0.18181818181818182,0.14623655913978495,"7.66452372",8,7.949342578786532,,NaN,176,0.37849462365591396
